TIMESTAMP_START,TIMESTAMP_END,TA,SW_IN,PA,P,VPD,WS,WD,RH,USTAR,NEE,year,month,day,hour,minute,WD[rad],W_v_axis,V_SIGMA,MO_LENGTH,NEE_0,TIMESTAMP_END,NEE_1,NEE_2
2017-08-10 01:00:00,2017-08-10 01:30:00,282.296,0.0,78.71,0.0,155.7,1.372,27.8022,87.8,0.12329,3.18601,2017,8,10,1,0,0.4849939333333333,0.6396305055893585,0.6831677267269887,16.720466509999998,,2017-08-10 01:30:00,3.18601,3.18601
2017-08-10 01:30:00,2017-08-10 02:00:00,282.24199999999996,0.0,78.71,0.0,155.6,0.831,59.4181,82.6,0.11069,3.24292,2017,8,10,1,30,1.0365157444444446,0.7151878472646203,0.6831677267269887,13.477503709999999,,2017-08-10 02:00:00,3.24292,3.24292
2017-08-10 02:00:00,2017-08-10 02:30:00,282.188,0.0,78.7,0.0,155.6,1.132,35.3771,81.5,0.0872,3.24292,2017,8,10,2,0,0.6171338555555556,0.6550884950614203,0.6831677267269887,8.364224,,2017-08-10 02:30:00,3.24292,3.24292
2017-08-10 02:30:00,2017-08-10 03:00:00,281.967,0.0,78.67,0.0,155.29999999999998,0.445,38.3104,78.29,0.13195,3.61969,2017,8,10,2,30,0.6683036444444445,0.27574667701018435,0.6831677267269887,19.151882750000002,,2017-08-10 03:00:00,3.61969,3.61969
2017-08-10 03:00:00,2017-08-10 03:30:00,281.746,0.0,78.64,0.0,155.1,0.583,58.7347,77.36,0.07445,4.25235,2017,8,10,3,0,1.024594211111111,0.49817552566193235,0.6831677267269887,6.09708275,,2017-08-10 03:30:00,4.25235,4.25235
2017-08-10 03:30:00,2017-08-10 04:00:00,281.772,0.0,78.63,0.0,155.1,0.739,110.47,76.38,0.10834,-2.75501,2017,8,10,3,30,1.927087777777778,0.6925884434033515,0.6831677267269887,12.911311160000002,,2017-08-10 04:00:00,-2.75501,-2.75501
2017-08-10 04:00:00,2017-08-10 04:30:00,281.798,0.0,78.6,0.0,155.0,1.086,34.1987,78.16,0.08528,3.20424,2017,8,10,4,0,0.5965773222222223,0.6101303447109674,0.6831677267269887,7.999946239999999,,2017-08-10 04:30:00,3.20424,3.20424
2017-08-10 04:30:00,2017-08-10 05:00:00,281.68399999999997,0.0,78.58,0.29,155.0,1.047,34.6357,79.77,0.06375,3.14734,2017,8,10,4,30,0.6042005444444445,0.5948052447142861,0.6831677267269887,4.47046875,,2017-08-10 05:00:00,3.14734,3.14734
2017-08-10 05:00:00,2017-08-10 05:30:00,281.57099999999997,0.0,78.56,1.99,154.9,1.086,24.1118,80.4,0.18777,2.92121,2017,8,10,5,0,0.4206169555555555,0.44343954983594586,0.6831677267269887,38.78333019,,2017-08-10 05:30:00,2.92121,2.92121
2017-08-10 05:30:00,2017-08-10 06:00:00,281.52,5.323,78.56,1.29,154.9,2.468,6.61391,85.2,0.14941,2.4363,2017,8,10,5,30,0.11537598555555556,0.2841166100746964,0.6831677267269887,24.555682909999998,,2017-08-10 06:00:00,2.4363,2.4363
2017-08-10 06:00:00,2017-08-10 06:30:00,281.469,16.884,78.58,2.37,155.0,3.078,13.0241,86.9,0.32563,2.1444,2017,8,10,6,0,0.22719818888888893,0.6933151998881126,0.6831677267269887,116.63838658999998,,2017-08-10 06:30:00,2.1444,2.1444
2017-08-10 06:30:00,2017-08-10 07:00:00,281.496,27.836,78.59,0.71,155.1,2.581,18.3396,84.3,0.22508,2.1444,2017,8,10,6,30,0.31992413333333336,0.811710419054721,0.6831677267269887,55.72710704,,2017-08-10 07:00:00,2.1444,2.1444
2017-08-10 07:00:00,2017-08-10 07:30:00,281.524,35.66,78.57,0.0,155.29999999999998,2.233,5.95558,82.5,0.10453,-5.16819,2017,8,10,7,0,0.10389178444444445,0.2315732484032953,0.6831677267269887,12.01917299,,2017-08-10 07:30:00,-5.16819,-5.16819
2017-08-10 07:30:00,2017-08-10 08:00:00,281.642,45.462,78.56,0.0,156.0,1.08,61.9782,81.8,0.1064,1.56074,2017,8,10,7,30,1.0811752666666667,0.953112024903695,0.6831677267269887,12.453056,,2017-08-10 08:00:00,1.56074,1.56074
2017-08-10 08:00:00,2017-08-10 08:30:00,281.75899999999996,65.746,78.54,0.0,156.6,1.209,121.723,81.2,0.09496,13.0775,2017,8,10,8,0,2.123390111111111,1.0290595947080987,0.6831677267269887,9.91914176,,2017-08-10 08:30:00,13.0775,13.0775
2017-08-10 08:30:00,2017-08-10 09:00:00,281.868,76.353,78.52,0.0,160.8,0.982,135.69,82.0,,10.4117,2017,8,10,8,30,2.3670366666666665,0.6868096158080036,0.6831677267269887,,,2017-08-10 09:00:00,10.4117,10.4117
2017-08-10 09:00:00,2017-08-10 09:30:00,281.976,142.013,78.52,0.82,164.9,0.368,28.2119,85.4,0.13129,3.16703,2017,8,10,9,0,0.4921409222222223,0.17388508361998511,0.6831677267269887,18.960770509999996,,2017-08-10 09:30:00,3.16703,3.16703
2017-08-10 09:30:00,2017-08-10 10:00:00,282.075,156.433,78.55,2.2,163.1,1.381,1.99072,90.9,0.11392,0.954587,2017,8,10,9,30,0.034727004444444445,0.047948354443424115,0.6831677267269887,14.275543039999999,,2017-08-10 10:00:00,0.954587,0.954587
2017-08-10 10:00:00,2017-08-10 10:30:00,282.174,173.9,78.55,0.48,161.4,0.593,143.331,89.4,0.24727,0.459546,2017,8,10,10,0,2.5003296666666666,0.35473734473678625,0.6831677267269887,67.25669819,0.459546,2017-08-10 10:30:00,0.459546,0.459546
2017-08-10 10:30:00,2017-08-10 11:00:00,281.63,184.568,78.55,0.63,158.0,1.562,135.035,91.4,0.08021,-0.0615492,2017,8,10,10,30,2.3556105555555558,1.105145560139522,0.6831677267269887,7.077008510000001,-0.0615492,2017-08-10 11:00:00,-0.0615492,-0.0615492
2017-08-10 11:00:00,2017-08-10 11:30:00,281.087,309.41,78.58,0.11,154.6,1.201,162.135,88.0,0.1536,-5.23926,2017,8,10,11,0,2.828355,0.3700765704213995,0.6831677267269887,25.952255999999995,,2017-08-10 11:30:00,-5.23926,-5.23926
2017-08-10 11:30:00,2017-08-10 12:00:00,281.325,318.657,78.59,0.0,154.7,1.521,355.346,87.9,0.14006,-10.628,2017,8,10,11,30,6.198813555555556,-0.12817723424533345,0.6831677267269887,21.578483959999996,,2017-08-10 12:00:00,-10.628,-10.628
2017-08-10 12:00:00,2017-08-10 12:30:00,281.563,271.423,78.56,0.0,154.9,2.362,357.134,80.5,0.14208,-6.40906,2017,8,10,12,0,6.230004222222222,-0.12555452033810413,0.6831677267269887,22.205399040000003,,2017-08-10 12:30:00,-6.40906,-6.40906
2017-08-10 12:30:00,2017-08-10 13:00:00,281.917,272.048,78.57,0.0,155.7,0.895,5.10492,80.9,0.10952,-4.16763,2017,8,10,12,30,0.08905249333333334,0.07959667924022645,0.6831677267269887,13.194093440000001,,2017-08-10 13:00:00,-4.16763,-4.16763
2017-08-10 13:00:00,2017-08-10 13:30:00,282.27099999999996,180.297,78.56,0.0,156.5,1.214,348.678,83.9,0.13361,-7.06551,2017,8,10,13,0,6.0824940000000005,-0.2420070277409075,0.6831677267269887,19.63679531,,2017-08-10 13:30:00,-7.06551,-7.06551
2017-08-10 13:30:00,2017-08-10 14:00:00,282.02299999999997,175.908,78.57,0.0,155.8,0.752,116.536,79.35,0.16429,-7.03162,2017,8,10,13,30,2.0329057777777777,0.6731257414084747,0.6831677267269887,29.690324509999996,,2017-08-10 14:00:00,-7.03162,-7.03162
2017-08-10 14:00:00,2017-08-10 14:30:00,281.77599999999995,237.892,78.56,0.0,155.0,0.689,21.4363,78.07,0.16366,-4.32441,2017,8,10,14,0,0.37394434444444447,0.2516848304214892,0.6831677267269887,29.46305516,,2017-08-10 14:30:00,-4.32441,-4.32441
2017-08-10 14:30:00,2017-08-10 15:00:00,281.95,225.381,78.56,0.0,161.1,1.095,48.6315,70.99,,-5.0511,2017,8,10,14,30,0.8483495,0.8214581377669442,0.6831677267269887,,,2017-08-10 15:00:00,-5.0511,-5.0511
2017-08-10 15:00:00,2017-08-10 15:30:00,282.12399999999997,180.116,78.53,0.0,167.2,1.862,27.53,67.42,,-7.76776,2017,8,10,15,0,0.4802455555555556,0.8602383546920603,0.6831677267269887,,,2017-08-10 15:30:00,-7.76776,-7.76776
2017-08-10 15:30:00,2017-08-10 16:00:00,281.871,164.677,78.5,0.0,169.70000000000002,2.182,5.73101,63.7,0.16033,-8.96502,2017,8,10,15,30,0.09997428555555557,0.21778068644446677,0.6831677267269887,28.27627979,,2017-08-10 16:00:00,-8.96502,-8.96502
2017-08-10 16:00:00,2017-08-10 16:30:00,281.61699999999996,138.267,78.49,0.0,172.10000000000002,1.967,351.91,58.11,0.09895,-9.17941,2017,8,10,16,0,6.138874444444445,-0.2828752339490136,0.6831677267269887,10.770212749999999,,2017-08-10 16:30:00,-9.17941,-9.17941
2017-08-10 16:30:00,2017-08-10 17:00:00,281.743,120.336,78.5,0.0,175.4,1.724,341.066,54.13,0.066,-8.80791,2017,8,10,16,30,5.949706888888889,-0.5643200100808299,0.6831677267269887,4.791600000000001,,2017-08-10 17:00:00,-8.80791,-8.80791
2017-08-10 17:00:00,2017-08-10 17:30:00,281.87,101.069,78.5,0.0,178.6,0.61,290.82,58.56,0.15325,-8.68322,2017,8,10,17,0,5.073193333333333,-0.5707240325625088,0.6831677267269887,25.83411875,,2017-08-10 17:30:00,-8.68322,-8.68322
2017-08-10 17:30:00,2017-08-10 18:00:00,281.825,80.938,78.49,0.0,186.5,0.468,232.172,66.45,0.13094,-3.48143,2017,8,10,17,30,4.050111555555556,-0.36906192481924444,0.6831677267269887,18.859811960000002,,2017-08-10 18:00:00,-3.48143,-3.48143
2017-08-10 18:00:00,2017-08-10 18:30:00,281.78,75.305,78.5,0.0,194.3,0.658,18.3,75.91,,9.06148,2017,8,10,18,0,0.31923333333333337,0.20650587847454485,0.6831677267269887,,,2017-08-10 18:30:00,9.06148,9.06148
2017-08-10 18:30:00,2017-08-10 19:00:00,281.51399999999995,49.072,78.48,0.0,200.3,0.771,45.6253,78.32,,2.96561,2017,8,10,18,30,0.7959080111111112,0.5508788653988155,0.6831677267269887,,,2017-08-10 19:00:00,2.96561,2.96561
2017-08-10 19:00:00,2017-08-10 19:30:00,281.24899999999997,22.121,78.48,0.0,206.3,0.871,97.3215,79.35,0.0415,2.92937,2017,8,10,19,0,1.6977195,0.8639937294814417,0.6831677267269887,1.8944750000000004,,2017-08-10 19:30:00,2.92937,2.92937
2017-08-10 19:30:00,2017-08-10 20:00:00,280.876,0.0,78.45,0.0,200.89999999999998,1.13,26.514,86.4,0.08587,2.94892,2017,8,10,19,30,0.46252200000000004,0.5042133869309047,0.6831677267269887,8.11102259,,2017-08-10 20:00:00,2.94892,2.94892
2017-08-10 20:00:00,2017-08-10 20:30:00,280.50199999999995,0.0,78.42,0.0,195.6,1.133,75.3842,84.8,0.087,2.4363,2017,8,10,20,0,1.315035488888889,1.0961447537630815,0.6831677267269887,8.325899999999999,,2017-08-10 20:30:00,2.4363,2.4363
2017-08-10 20:30:00,2017-08-10 21:00:00,280.231,0.0,78.43,0.0,188.7,0.619,70.3322,90.5,,2.76659,2017,8,10,20,30,1.2269061555555556,0.5827576820686132,0.6831677267269887,,,2017-08-10 21:00:00,2.76659,2.76659
2017-08-10 21:00:00,2017-08-10 21:30:00,279.96099999999996,0.0,78.46,0.0,181.8,0.416,92.3471,93.0,0.12378,2.76659,2017,8,10,21,0,1.6109438555555555,0.41566478562353654,0.6831677267269887,16.85363724,,2017-08-10 21:30:00,2.76659,2.76659
2017-08-10 21:30:00,2017-08-10 22:00:00,279.94,0.0,78.41,0.0,190.7,0.958,31.5522,91.3,,2.76659,2017,8,10,21,30,0.5504106,0.5010696677090248,0.6831677267269887,,,2017-08-10 22:00:00,2.76659,2.76659
2017-08-10 22:00:00,2017-08-10 22:30:00,279.91999999999996,0.0,78.43,0.0,199.6,2.408,130.1,87.7,0.16035,2.78596,2017,8,10,22,0,2.269522222222222,1.8437149796474013,0.6831677267269887,28.283334749999998,,2017-08-10 22:30:00,2.78596,2.78596
2017-08-10 22:30:00,2017-08-10 23:00:00,279.52599999999995,0.0,78.51,1.24,190.5,3.406,171.102,92.8,0.28631,2.54015,2017,8,10,22,30,2.984779333333334,0.5319198763456816,0.6831677267269887,90.17075771,,2017-08-10 23:00:00,2.54015,2.54015
2017-08-10 23:00:00,2017-08-10 23:30:00,279.132,0.0,78.54,2.65,181.29999999999998,1.08,135.029,93.6,0.16788,2.54015,2017,8,10,23,0,2.355505888888889,0.7642010104065897,0.6831677267269887,31.00206384,,2017-08-10 23:30:00,2.54015,2.54015
2017-08-10 23:30:00,2017-08-11 00:00:00,279.013,0.0,78.53,3.73,183.9,1.64,14.5241,90.8,0.16813,2.54015,2017,8,10,23,30,0.25336485555555555,0.41108699669623694,0.6831677267269887,31.09446659,,2017-08-11 00:00:00,2.54015,2.54015
2017-08-11 00:00:00,2017-08-11 00:30:00,278.895,0.0,78.51,2.44,186.4,3.704,27.4532,90.3,0.39768,2.55305,2017,8,11,0,0,0.4789058222222222,1.7068341994237257,0.6831677267269887,173.96432063999998,,2017-08-11 00:30:00,2.55305,2.55305
2017-08-11 00:30:00,2017-08-11 01:00:00,278.698,0.0,78.46,2.35,194.3,5.273,19.8555,88.5,0.37569,2.54015,2017,8,11,0,30,0.34636816666666664,1.790098648884698,0.6831677267269887,155.25727371000002,,2017-08-11 01:00:00,2.54015,2.54015
2017-08-11 01:00:00,2017-08-11 01:30:00,278.501,0.0,78.47,1.08,202.1,3.12,14.231,85.8,0.17552,2.54015,2017,8,11,1,0,0.2482518888888889,0.7666146244450142,0.6831677267269887,33.88799744000001,,2017-08-11 01:30:00,2.54015,2.54015
2017-08-11 01:30:00,2017-08-11 02:00:00,278.412,0.0,78.42,1.1,202.59999999999997,4.129,30.1112,86.0,0.28138,2.54015,2017,8,11,1,30,0.5252731555555556,2.070484382724323,0.6831677267269887,87.09217484,,2017-08-11 02:00:00,2.54015,2.54015
2017-08-11 02:00:00,2017-08-11 02:30:00,278.323,0.0,78.4,1.12,203.10000000000002,4.784,25.5275,87.8,0.36981,2.54015,2017,8,11,2,0,0.44531305555555556,2.0606622003106967,0.6831677267269887,150.43537971000003,,2017-08-11 02:30:00,2.54015,2.54015
2017-08-11 02:30:00,2017-08-11 03:00:00,278.26099999999997,0.0,78.41,2.28,206.2,3.47,25.1037,87.7,0.25528,2.04795,2017,8,11,2,30,0.43792010000000003,1.4714769299088333,0.6831677267269887,71.68466624,,2017-08-11 03:00:00,2.04795,2.04795
2017-08-11 03:00:00,2017-08-11 03:30:00,278.198,0.0,78.43,2.11,209.3,3.156,1.19169,88.4,0.18424,2.30831,2017,8,11,3,0,0.02078837,0.06560337032982574,0.6831677267269887,37.33881535999999,,2017-08-11 03:30:00,2.30831,2.30831
2017-08-11 03:30:00,2017-08-11 04:00:00,278.068,0.0,78.39,3.32,210.1,4.187,16.2626,90.3,0.35933,3.81429,2017,8,11,3,30,0.28369202222222223,1.1719496532092986,0.6831677267269887,142.02985378999998,,2017-08-11 04:00:00,3.81429,3.81429
2017-08-11 04:00:00,2017-08-11 04:30:00,277.93699999999995,0.0,78.24,2.16,210.9,5.795,14.4624,88.5,1.19879,2.30831,2017,8,11,4,0,0.25228853333333334,1.4465519438584915,0.6831677267269887,1580.80721051,,2017-08-11 04:30:00,2.30831,2.30831
2017-08-11 04:30:00,2017-08-11 05:00:00,277.885,0.0,78.18,0.07,213.60000000000002,2.509,36.2367,86.6,1.4274,1.99862,2017,8,11,4,30,0.6321291,1.4824772558709713,0.6831677267269887,2241.2178360000003,,2017-08-11 05:00:00,1.99862,1.99862
2017-08-11 05:00:00,2017-08-11 05:30:00,277.83299999999997,0.0,78.21,0.0,216.29999999999998,2.001,166.634,93.4,1.46519,3.81429,2017,8,11,5,0,2.9068375555555557,0.465442220524387,0.6831677267269887,2361.45990971,,2017-08-11 05:30:00,3.81429,3.81429
2017-08-11 05:30:00,2017-08-11 06:00:00,277.733,11.309,78.22,0.0,217.20000000000002,1.071,75.2918,92.6,,3.80435,2017,8,11,5,30,1.3134236222222222,1.0357234754457882,0.6831677267269887,,,2017-08-11 06:00:00,3.80435,3.80435
2017-08-11 06:00:00,2017-08-11 06:30:00,277.633,36.211,78.21,0.0,218.1,1.528,49.5968,89.9,0.1968,9.25749,2017,8,11,6,0,0.8651886222222223,1.1631404897920252,0.6831677267269887,42.603263999999996,,2017-08-11 06:30:00,9.25749,9.25749
2017-08-11 06:30:00,2017-08-11 07:00:00,277.676,60.301,78.22,0.0,209.79999999999998,0.91,7.63004,89.5,0.18348,5.94074,2017,8,11,6,30,0.1331018088888889,0.12076532610407155,0.6831677267269887,37.03140144,,2017-08-11 07:00:00,5.94074,5.94074
2017-08-11 07:00:00,2017-08-11 07:30:00,277.719,83.484,78.21,0.0,201.6,0.672,22.8064,91.5,0.11213,-7.37135,2017,8,11,7,0,0.39784497777777783,0.26035466196254076,0.6831677267269887,13.830450589999998,,2017-08-11 07:30:00,-7.37135,-7.37135
2017-08-11 07:30:00,2017-08-11 08:00:00,277.835,106.681,78.23,0.0,200.5,1.163,18.4935,90.6,0.04284,4.07504,2017,8,11,7,30,0.32260883333333334,0.368719711482469,0.6831677267269887,2.0187921600000003,,2017-08-11 08:00:00,4.07504,4.07504
2017-08-11 08:00:00,2017-08-11 08:30:00,277.952,171.424,78.22,0.0,199.4,0.325,92.015,87.0,0.09841,-3.95857,2017,8,11,8,0,1.6051505555555556,0.3248082342435008,0.6831677267269887,10.652980909999998,,2017-08-11 08:30:00,-3.95857,-3.95857
2017-08-11 08:30:00,2017-08-11 09:00:00,278.001,199.268,78.22,0.0,204.8,1.315,193.372,86.9,0.12404,-5.42953,2017,8,11,8,30,3.373267111111111,-0.3019339495387488,0.6831677267269887,16.92451376,,2017-08-11 09:00:00,-5.42953,-5.42953
2017-08-11 09:00:00,2017-08-11 09:30:00,278.04999999999995,220.947,78.24,0.0,210.3,0.822,204.611,88.7,0.09224,-6.3479,2017,8,11,9,0,3.569325222222222,-0.34097276383305875,0.6831677267269887,9.35903936,,2017-08-11 09:30:00,-6.3479,-6.3479
2017-08-11 09:30:00,2017-08-11 10:00:00,278.138,243.494,78.24,0.0,218.4,1.327,200.005,84.1,0.1203,-11.1832,2017,8,11,9,30,3.4889761111111115,-0.45176219187624567,0.6831677267269887,15.919299000000002,,2017-08-11 10:00:00,-11.1832,-11.1832
2017-08-11 10:00:00,2017-08-11 10:30:00,278.227,281.714,78.26,0.0,226.5,1.124,181.201,78.09,0.09235,-11.2446,2017,8,11,10,0,3.160950777777778,-0.02175717265838306,0.6831677267269887,9.381374749999999,,2017-08-11 10:30:00,-11.2446,-11.2446
2017-08-11 10:30:00,2017-08-11 11:00:00,278.37899999999996,299.062,78.26,0.0,229.70000000000002,2.022,159.845,75.38,0.09923,-11.8284,2017,8,11,10,30,2.7884072222222223,0.6993862841691082,0.6831677267269887,10.831252189999999,,2017-08-11 11:00:00,-11.8284,-11.8284
2017-08-11 11:00:00,2017-08-11 11:30:00,278.53099999999995,236.106,78.25,0.0,232.9,2.137,185.437,77.35,0.23497,-11.3952,2017,8,11,11,0,3.2348454444444448,-0.19899251195082304,0.6831677267269887,60.73199099000001,,2017-08-11 11:30:00,-11.3952,-11.3952
2017-08-11 11:30:00,2017-08-11 12:00:00,278.289,243.178,78.26,0.0,226.10000000000002,1.754,160.192,72.28,0.15358,-12.8497,2017,8,11,11,30,2.7944604444444447,0.5967151440260715,0.6831677267269887,25.945498039999997,,2017-08-11 12:00:00,-12.8497,-12.8497
2017-08-11 12:00:00,2017-08-11 12:30:00,278.04699999999997,212.577,78.27,0.0,219.3,2.198,185.156,75.15,0.23193,-14.0038,2017,8,11,12,0,3.229943555555556,-0.19394273686853405,0.6831677267269887,59.17067739,,2017-08-11 12:30:00,-14.0038,-14.0038
2017-08-11 12:30:00,2017-08-11 13:00:00,277.989,213.054,78.28,0.0,220.4,2.104,181.465,75.8,0.16874,-10.9731,2017,8,11,12,30,3.1655561111111115,-0.05041428925669352,0.6831677267269887,31.320506360000003,,2017-08-11 13:00:00,-10.9731,-10.9731
2017-08-11 13:00:00,2017-08-11 13:30:00,277.931,311.67,78.28,0.0,221.60000000000002,1.567,190.846,77.16,0.15687,-13.4923,2017,8,11,13,0,3.3292024444444444,-0.29226299120393434,0.6831677267269887,27.069016590000004,,2017-08-11 13:30:00,-13.4923,-13.4923
2017-08-11 13:30:00,2017-08-11 14:00:00,277.871,304.029,78.29,0.0,223.20000000000002,1.433,214.634,67.08,0.18602,-11.7185,2017,8,11,13,30,3.7441708888888887,-0.812179265918717,0.6831677267269887,38.06378444,,2017-08-11 14:00:00,-11.7185,-11.7185
2017-08-11 14:00:00,2017-08-11 14:30:00,277.811,347.534,78.3,0.0,224.7,1.217,204.689,74.48,0.17238,-11.7462,2017,8,11,14,0,3.5706858888888893,-0.5063284847497782,0.6831677267269887,32.68635084,,2017-08-11 14:30:00,-11.7462,-11.7462
2017-08-11 14:30:00,2017-08-11 15:00:00,277.909,329.144,78.32,0.0,234.20000000000002,0.154,211.475,60.83,0.13943,-9.36151,2017,8,11,14,30,3.689063888888889,-0.08016157782093404,0.6831677267269887,21.384797390000003,,2017-08-11 15:00:00,-9.36151,-9.36151
2017-08-11 15:00:00,2017-08-11 15:30:00,278.007,429.391,78.34,0.0,243.7,1.15,332.893,56.32,0.17028,-9.67489,2017,8,11,15,0,5.807133444444445,-0.527014649059569,0.6831677267269887,31.894806239999994,,2017-08-11 15:30:00,-9.67489,-9.67489
2017-08-11 15:30:00,2017-08-11 16:00:00,278.20399999999995,392.344,78.35,0.0,255.7,0.876,322.91,54.28,0.23087,-10.3308,2017,8,11,15,30,5.632985555555556,-0.5302825815190002,0.6831677267269887,58.631052589999996,,2017-08-11 16:00:00,-10.3308,-10.3308
2017-08-11 16:00:00,2017-08-11 16:30:00,278.4,311.548,78.36,0.0,267.7,1.31,345.318,53.37,0.26768,-8.29002,2017,8,11,16,0,6.023880666666667,-0.33589513677424154,0.6831677267269887,78.81784063999999,,2017-08-11 16:30:00,-8.29002,-8.29002
2017-08-11 16:30:00,2017-08-11 17:00:00,278.412,270.835,78.39,0.0,270.6,2.865,346.787,54.19,0.24859,-3.95148,2017,8,11,16,30,6.049506555555556,-0.6634132392630697,0.6831677267269887,67.97668691000001,,2017-08-11 17:00:00,-3.95148,-3.95148
2017-08-11 17:00:00,2017-08-11 17:30:00,278.424,216.37,78.42,0.0,273.4,0.969,329.045,56.62,0.24684,-5.95173,2017,8,11,17,0,5.740007222222223,-0.5008366245682606,0.6831677267269887,67.02298416000001,,2017-08-11 17:30:00,-5.95173,-5.95173
2017-08-11 17:30:00,2017-08-11 18:00:00,278.376,172.827,78.43,0.0,272.6,0.764,321.774,59.14,0.25786,-5.20812,2017,8,11,17,30,5.613168666666667,-0.47444325903088647,0.6831677267269887,73.14095755999999,,2017-08-11 18:00:00,-5.20812,-5.20812
2017-08-11 18:00:00,2017-08-11 18:30:00,278.328,95.76,78.43,0.0,271.7,1.674,348.147,55.15,0.17102,-5.09306,2017,8,11,18,0,6.073231,-0.34888706260726726,0.6831677267269887,32.17262444,,2017-08-11 18:30:00,-5.09306,-5.09306
2017-08-11 18:30:00,2017-08-11 19:00:00,278.20099999999996,61.827,78.45,0.0,268.0,3.276,350.633,54.57,0.1878,-5.20203,2017,8,11,18,30,6.116597888888888,-0.5432197087796954,0.6831677267269887,38.79572399999999,,2017-08-11 19:00:00,-5.20203,-5.20203
2017-08-11 19:00:00,2017-08-11 19:30:00,278.075,21.654,78.47,0.0,264.29999999999995,2.976,355.626,56.31,0.23833,0.159857,2017,8,11,19,0,6.203697999999999,-0.2363052041014083,0.6831677267269887,62.481307789999995,,2017-08-11 19:30:00,0.159857,0.159857
2017-08-11 19:30:00,2017-08-11 20:00:00,278.063,0.0,78.49,0.0,256.4,2.323,347.903,58.14,0.19304,2.88102,2017,8,11,19,30,6.068974555555556,-0.49381470982248266,0.6831677267269887,40.99088576,,2017-08-11 20:00:00,2.88102,2.88102
2017-08-11 20:00:00,2017-08-11 20:30:00,278.04999999999995,0.0,78.51,0.0,248.60000000000002,2.549,7.83155,58.88,,2.88102,2017,8,11,20,0,0.1366170388888889,0.34715458138711486,0.6831677267269887,,,2017-08-11 20:30:00,2.88102,2.88102
2017-08-11 20:30:00,2017-08-11 21:00:00,277.61899999999997,0.0,78.53,0.0,234.10000000000002,3.092,357.478,55.9,,2.88102,2017,8,11,20,30,6.236005111111111,-0.1458270510618398,0.6831677267269887,,,2017-08-11 21:00:00,2.88102,2.88102
2017-08-11 21:00:00,2017-08-11 21:30:00,277.18699999999995,0.0,78.53,0.0,219.70000000000002,1.588,346.614,54.85,0.2474,2.88102,2017,8,11,21,0,6.046488666666667,-0.3723743390335746,0.6831677267269887,67.327436,,2017-08-11 21:30:00,2.88102,2.88102
2017-08-11 21:30:00,2017-08-11 22:00:00,277.27,0.0,78.53,0.0,216.7,2.847,353.745,55.09,0.27348,2.53762,2017,8,11,21,30,6.170885000000001,-0.3190473830368159,0.6831677267269887,82.27044144,,2017-08-11 22:00:00,2.53762,2.53762
2017-08-11 22:00:00,2017-08-11 22:30:00,277.352,0.0,78.53,0.0,213.7,3.471,11.4099,55.28,0.15718,2.88102,2017,8,11,22,0,0.19903936666666666,0.6863130363854728,0.6831677267269887,27.176107639999998,,2017-08-11 22:30:00,2.88102,2.88102
2017-08-11 22:30:00,2017-08-11 23:00:00,277.267,0.0,78.54,0.0,207.10000000000002,2.749,3.23252,55.37,0.20875,2.54268,2017,8,11,22,30,0.05638951555555556,0.15493263923940112,0.6831677267269887,47.93421875,,2017-08-11 23:00:00,2.54268,2.54268
2017-08-11 23:00:00,2017-08-11 23:30:00,277.181,0.0,78.55,0.0,200.5,2.512,12.135,54.11,0.14807,2.88102,2017,8,11,23,0,0.21168833333333334,0.5277984405092534,0.6831677267269887,24.11719739,,2017-08-11 23:30:00,2.88102,2.88102
2017-08-11 23:30:00,2017-08-12 00:00:00,277.066,0.0,78.54,0.0,196.1,3.367,7.86835,52.26,0.13663,2.88102,2017,8,11,23,30,0.13725899444444448,0.46070124399500784,0.6831677267269887,20.534532589999998,,2017-08-12 00:00:00,2.88102,2.88102
2017-08-12 00:00:00,2017-08-12 00:30:00,276.95,0.0,78.55,0.0,191.70000000000002,2.373,358.54,53.3,0.15208,2.88102,2017,8,12,0,0,6.2545311111111115,-0.0679871027639951,0.6831677267269887,25.44115904,,2017-08-12 00:30:00,2.88102,2.88102
2017-08-12 00:30:00,2017-08-12 01:00:00,276.95599999999996,0.0,78.55,0.0,189.9,2.399,0.16067,53.46,0.15776,2.88102,2017,8,12,0,30,0.002802798888888889,0.006723905730959275,0.6831677267269887,27.377039360000005,,2017-08-12 01:00:00,2.88102,2.88102
2017-08-12 01:00:00,2017-08-12 01:30:00,276.962,0.0,78.53,0.0,188.2,2.494,352.136,52.74,,2.88102,2017,8,12,1,0,6.1428168888888885,-0.3489303496131335,0.6831677267269887,,,2017-08-12 01:30:00,2.88102,2.88102
2017-08-12 01:30:00,2017-08-12 02:00:00,276.693,0.0,78.53,0.0,186.7,1.41,349.08,53.69,0.15201,2.54015,2017,8,12,1,30,6.089506666666667,-0.2713827698470747,0.6831677267269887,25.41774411,,2017-08-12 02:00:00,2.54015,2.54015
2017-08-12 02:00:00,2017-08-12 02:30:00,276.424,0.0,78.54,0.0,185.20000000000002,1.413,341.084,54.73,0.12934,2.54015,2017,8,12,2,0,5.950020888888889,-0.4621005605316405,0.6831677267269887,18.401719160000003,,2017-08-12 02:30:00,2.54015,2.54015
